timestamp,accel,HR,o2%
54818,0.160425,105,94
54819,0.160425,105,94
54820,0.160425,105,94
54821,0.160425,105,94
54822,0.160425,105,94
54823,0.160425,105,94
54824,0.160425,105,94
54825,0.160425,105,94
54826,0.160425,105,94
54827,0.160425,105,94
54828,0.160425,105,94
54829,0.160425,105,94
54830,0.160425,105,94
54831,0.160425,105,94
54832,0.160425,105,94
54838,0.158252,105,94
54839,0.158252,105,94
54840,0.158252,105,94
54841,0.158252,105,94
54842,0.158252,105,94
54843,0.158252,105,94
54844,0.158252,105,94
54845,0.158252,105,94
54846,0.158252,105,94
54847,0.158252,105,94
54848,0.158252,105,94
54849,0.158252,105,94
54850,0.158252,105,94
54851,0.158252,105,94
54852,0.158252,105,94
54853,0.158252,105,94
54854,0.158252,105,94
54856,0.157446,105,94
54857,0.157446,105,94
54858,0.157446,105,94
54863,0.157446,105,94
54864,0.157446,105,94
54865,0.157446,105,94
54866,0.157446,105,94
54867,0.157446,105,94
54868,0.157446,105,94
54869,0.157446,105,94
54870,0.157446,105,94
54871,0.157446,105,94
54872,0.157446,105,94
54873,0.157446,105,94
54874,0.157446,105,94
54875,0.157446,105,94
54877,0.155981,105,94
54878,0.155981,105,94
54879,0.155981,105,94
54880,0.155981,105,94
54881,0.155981,105,94
54882,0.155981,105,94
54888,0.155981,105,94
54889,0.155981,105,94
54890,0.155981,105,94
54891,0.155981,105,94
54892,0.155981,105,94
54893,0.155981,105,94
54894,0.155981,105,94
54895,0.155981,105,94
54896,0.155981,105,94
54898,0.155713,105,94
54899,0.155713,105,94
54900,0.155713,105,94
54901,0.155713,105,94
54902,0.155713,105,94
54903,0.155713,105,94
54904,0.155713,105,94
54905,0.155713,105,94
54906,0.155713,105,94
54907,0.155713,105,94
54908,0.155713,105,94
54913,0.155713,105,94
54914,0.155713,105,94
54915,0.155713,105,94
54916,0.155713,105,94
54917,0.154175,105,94
54918,0.154175,105,94
54919,0.154175,105,94
54920,0.154175,105,94
54921,0.154175,105,94
54922,0.154175,105,94
54923,0.154175,105,94
54924,0.154175,105,94
54925,0.154175,105,94
54926,0.154175,105,94
54927,0.154175,105,94
54928,0.154175,105,94
54929,0.154175,105,94
54930,0.154175,105,94
54931,0.154175,105,94
54932,0.154175,105,94
54937,0.154492,105,94
54938,0.154492,105,94
54939,0.154492,105,94
54940,0.154492,105,94
54941,0.154492,105,94
54942,0.154492,105,94
54943,0.154492,105,94
54944,0.154492,105,94
54945,0.154492,105,94
54946,0.154492,105,94
54947,0.154492,105,94
54948,0.154492,105,94
54949,0.154492,105,94
54950,0.154492,105,94
54951,0.154492,105,94
54952,0.154492,105,94
54953,0.154492,105,94
54954,0.154492,105,94
54955,0.154492,105,94
54961,0.152734,105,94
54962,0.152734,105,94
54963,0.152734,105,94
54964,0.152734,105,94
54965,0.152734,105,94
54966,0.152734,105,94
54967,0.152734,105,94
54968,0.152734,105,94
54969,0.152734,105,94
54970,0.152734,105,94
54971,0.152734,105,94
54972,0.152734,105,94
54973,0.152734,105,94
54974,0.152734,105,94
54975,0.152734,105,94
54976,0.152734,105,94
54977,0.152734,105,94
54978,0.153271,105,94
54979,0.153271,105,94
54980,0.153271,105,94
54985,0.153271,105,94
54986,0.153271,105,94
54987,0.153271,105,94
54988,0.153271,105,94
54989,0.153271,105,94
54990,0.153271,105,94
54991,0.153271,105,94
54992,0.153271,105,94
54993,0.153271,105,94
54994,0.153271,105,94
54995,0.153271,105,94
54996,0.153271,105,94
54997,0.153271,105,94
54999,0.151196,105,94
55000,0.151196,105,94
55001,0.151196,105,94
55002,0.151196,105,94
55003,0.151196,105,94
55004,0.151196,105,94
55005,0.151196,105,94
55010,0.151196,105,94
55011,0.151196,105,94
55012,0.151196,105,94
55013,0.151196,105,94
55014,0.151196,105,94
55015,0.151196,105,94
55016,0.151196,105,94
55017,0.151196,105,94
55018,0.151196,105,94
55020,0.153003,105,94
55021,0.153003,105,94
55022,0.153003,105,94
55023,0.153003,105,94
55024,0.153003,105,94
55025,0.153003,105,94
55026,0.153003,105,94
55027,0.153003,105,94
55028,0.153003,105,94
55029,0.153003,105,94
55030,0.153003,105,94
55037,0.153003,105,94
55038,0.153003,105,94
55039,0.153003,105,94
55041,0.154297,105,94
55042,0.154297,105,94
55043,0.154297,105,94
55044,0.154297,105,94
55045,0.154297,105,94
55046,0.154297,105,94
55047,0.154297,105,94
55048,0.154297,105,94
55049,0.154297,105,94
55050,0.154297,105,94
55051,0.154297,105,94
55052,0.154297,105,94
55053,0.154297,105,94
55054,0.154297,105,94
55055,0.154297,105,94
55056,0.154297,105,94
55063,0.15437,105,94
55064,0.15437,105,94
55065,0.15437,105,94
55066,0.15437,105,94
55067,0.15437,105,94
55068,0.15437,105,94
55069,0.15437,105,94
55070,0.15437,105,94
55071,0.15437,105,94
55072,0.15437,105,94
55073,0.15437,105,94
55074,0.15437,105,94
55075,0.15437,105,94
55076,0.15437,105,94
55077,0.15437,105,94
55078,0.15437,105,94
55079,0.15437,105,94
55080,0.15437,105,94
55081,0.15437,105,94
55083,0.154053,105,94
55088,0.154053,105,94
55089,0.154053,105,94
55090,0.154053,105,94
55091,0.154053,105,94
55092,0.154053,105,94
55093,0.154053,105,94
55094,0.154053,105,94
55095,0.154053,105,94
55096,0.154053,105,94
55097,0.154053,105,94
55098,0.154053,105,94
55099,0.154053,105,94
55100,0.154053,105,94
55101,0.154053,105,94
55102,0.154053,105,94
55104,0.154858,105,94
55105,0.154858,105,94
55106,0.154858,105,94
55107,0.154858,105,94
55108,0.154858,105,94
55113,0.154858,105,94
55114,0.154858,105,94
55115,0.154858,105,94
55116,0.154858,105,94
55117,0.154858,105,94
55118,0.154858,105,94
55119,0.154858,105,94
55120,0.154858,105,94
55121,0.154858,105,94
55122,0.154858,105,94
55123,0.154858,105,94
55125,0.156348,105,94
55126,0.156348,105,94
55127,0.156348,105,94
55128,0.156348,105,94
55129,0.156348,105,94
55130,0.156348,105,94
55131,0.156348,105,94
55132,0.156348,105,94
55139,0.156348,105,94
55140,0.156348,105,94
55141,0.156348,105,94
55142,0.156348,105,94
55143,0.156348,105,94
55144,0.156348,105,94
55146,0.156787,105,94
55147,0.156787,105,94
55148,0.156787,105,94
55149,0.156787,105,94
55150,0.156787,105,94
55151,0.156787,105,94
55152,0.156787,105,94
55153,0.156787,105,94
55154,0.156787,105,94
55155,0.156787,105,94
55156,0.156787,105,94
55157,0.156787,105,94
55158,0.156787,105,94
55159,0.156787,105,94
55165,0.158008,105,94
55166,0.158008,105,94
55167,0.158008,105,94
55168,0.158008,105,94
55169,0.158008,105,94
55170,0.158008,105,94
55171,0.158008,105,94
55172,0.158008,105,94
55173,0.158008,105,94
55174,0.158008,105,94
55175,0.158008,105,94
55176,0.158008,105,94
55177,0.158008,105,94
55178,0.158008,105,94
55179,0.158008,105,94
55180,0.158008,105,94
55181,0.158008,105,94
55182,0.158008,105,94
55183,0.158008,105,94
55184,0.158008,105,94
55189,0.157568,105,94
55190,0.157568,105,94
55191,0.157568,105,94
55192,0.157568,105,94
55193,0.157568,105,94
55194,0.157568,105,94
55195,0.157568,105,94
55196,0.157568,105,94
55197,0.157568,105,94
55198,0.157568,105,94
55199,0.157568,105,94
55200,0.157568,105,94
55201,0.157568,105,94
55202,0.157568,105,94
55203,0.157568,105,94
55204,0.157568,105,94
55205,0.160889,105,94
55206,0.160889,105,94
55207,0.160889,105,94
55213,0.160889,105,94
55214,0.160889,105,94
55215,0.160889,105,94
55216,0.160889,105,94
55217,0.160889,105,94
55218,0.160889,105,94
55219,0.160889,105,94
55220,0.160889,105,94
55221,0.160889,105,94
55222,0.160889,105,94
55223,0.160889,105,94
55224,0.160889,105,94
55225,0.160889,105,94
55226,0.160938,105,94
55227,0.160938,105,94
55228,0.160938,105,94
55229,0.160938,105,94
55230,0.160938,105,94
55231,0.160938,105,94
55232,0.160938,105,94
55237,0.160938,105,94
55238,0.160938,105,94
55239,0.160938,105,94
55240,0.160938,105,94
55241,0.160938,105,94
55242,0.160938,105,94
55243,0.160938,105,94
55244,0.160938,105,94
55245,0.160938,105,94
55247,0.161792,105,94
55248,0.161792,105,94
55249,0.161792,105,94
55250,0.161792,105,94
55251,0.161792,105,94
55252,0.161792,105,94
55253,0.161792,105,94
55254,0.161792,105,94
55255,0.161792,105,94
55256,0.161792,105,94
55257,0.161792,105,94
55262,0.161792,105,94
55263,0.161792,105,94
55264,0.161792,105,94
55265,0.161792,105,94
55266,0.161792,105,94
55268,0.161768,105,94
55269,0.161768,105,94
55270,0.161768,105,94
55271,0.161768,105,94
55272,0.161768,105,94
55273,0.161768,105,94
55274,0.161768,105,94
55275,0.161768,105,94
55276,0.161768,105,94
55277,0.161768,105,94
55278,0.161768,105,94
55279,0.161768,105,94
55280,0.161768,105,94
55281,0.161768,105,94
55287,0.161768,105,94
55289,0.163184,105,94
55290,0.163184,105,94
55291,0.163184,105,94
55292,0.163184,105,94
55293,0.163184,105,94
55294,0.163184,105,94
55295,0.163184,105,94
55296,0.163184,105,94
55297,0.163184,105,94
55298,0.163184,105,94
55299,0.163184,105,94
55300,0.163184,105,94
55301,0.163184,105,94
55302,0.163184,105,94
55303,0.163184,105,94
55304,0.163184,105,94
55305,0.163184,105,94
55306,0.163184,105,94
55307,0.163184,105,94
55313,0.163623,105,94
55314,0.163623,105,94
55315,0.163623,105,94
55316,0.163623,105,94
55317,0.163623,105,94
55318,0.163623,105,94
55319,0.163623,105,94
55320,0.163623,105,94
55321,0.163623,105,94
55322,0.163623,105,94
55323,0.163623,105,94
55324,0.163623,105,94
55325,0.163623,105,94
55326,0.163623,105,94
55327,0.163623,105,94
55328,0.163623,105,94
55329,0.163623,105,94
55331,0.162866,105,94
55332,0.162866,105,94
55333,0.162866,105,94
55340,0.162866,105,94
55341,0.162866,105,94
55342,0.162866,105,94
55343,0.162866,105,94
55344,0.162866,105,94
55345,0.162866,105,94
55346,0.162866,105,94
55347,0.162866,105,94
55348,0.162866,105,94
55349,0.162866,105,94
55350,0.162866,105,94
55352,0.162891,105,94
55353,0.162891,105,94
55354,0.162891,105,94
55355,0.162891,105,94
55356,0.162891,105,94
55357,0.162891,105,94
55358,0.162891,105,94
55359,0.162891,105,94
55360,0.162891,105,94
55365,0.162891,105,94
55366,0.162891,105,94
55367,0.162891,105,94
55368,0.162891,105,94
55369,0.162891,105,94
55370,0.162891,105,94
55371,0.162891,105,94
55373,0.16272,105,94
55374,0.16272,105,94
55375,0.16272,105,94
55376,0.16272,105,94
55377,0.16272,105,94
55378,0.16272,105,94
55379,0.16272,105,94
55380,0.16272,105,94
55381,0.16272,105,94
55382,0.16272,105,94
55383,0.16272,105,94
55384,0.16272,105,94
55390,0.16272,105,94
55391,0.16272,105,94
55392,0.16272,105,94
55394,0.162598,105,94
55395,0.162598,105,94
55396,0.162598,105,94
55397,0.162598,105,94
55398,0.162598,105,94
55399,0.162598,105,94
55400,0.162598,105,94
55401,0.162598,105,94
55402,0.162598,105,94
55403,0.162598,105,94
55404,0.162598,105,94
55405,0.162598,105,94
55406,0.162598,105,94
55407,0.162598,105,94
55408,0.162598,105,94
55409,0.162598,105,94
55410,0.162598,105,94
55415,0.162866,105,94
55416,0.162866,105,94
55417,0.162866,105,94
55418,0.162866,105,94
55419,0.162866,105,94
55420,0.162866,105,94
55421,0.162866,105,94
55422,0.162866,105,94
55423,0.162866,105,94
55424,0.162866,105,94
55425,0.162866,105,94
55426,0.162866,105,94
55427,0.162866,105,94
55428,0.162866,105,94
55429,0.162866,105,94
55430,0.162866,105,94
55431,0.162866,105,94
55432,0.162866,105,94
55433,0.161255,105,94
55434,0.161255,105,94
55439,0.161255,105,94
55440,0.161255,105,94
55441,0.161255,105,94
55442,0.161255,105,94
55443,0.161255,105,94
55444,0.161255,105,94
55445,0.161255,105,94
55446,0.161255,105,94
55447,0.161255,105,94
55448,0.161255,105,94
55449,0.161255,105,94
55450,0.161255,105,94
55451,0.161255,105,94
55452,0.161255,105,94
55453,0.158521,105,94
55454,0.158521,105,94
55455,0.158521,105,94
55456,0.158521,105,94
55457,0.158521,105,94
55463,0.158521,105,94
55464,0.158521,105,94
55465,0.158521,105,94
55466,0.158521,105,94
55467,0.158521,105,94
55468,0.158521,105,94
55469,0.158521,105,94
55470,0.158521,105,94
55471,0.158521,105,94
55472,0.158521,105,94
55473,0.158521,105,94
55474,0.15957,105,94
55475,0.15957,105,94
55476,0.15957,105,94
55477,0.15957,105,94
55478,0.15957,105,94
55479,0.15957,105,94
55480,0.15957,105,94
55481,0.15957,105,94
55482,0.15957,105,94
55487,0.15957,105,94
55488,0.15957,105,94
55489,0.15957,105,94
55490,0.15957,105,94
55491,0.15957,105,94
55492,0.15957,105,94
55493,0.15957,105,94
55495,0.157886,105,94
55496,0.157886,105,94
55497,0.157886,105,94
55498,0.157886,105,94
55499,0.157886,105,94
55500,0.157886,105,94
55501,0.157886,105,94
55502,0.157886,105,94
55503,0.157886,105,94
55504,0.157886,105,94
55505,0.157886,105,94
55506,0.157886,105,94
55507,0.157886,105,94
55512,0.157886,105,94
55513,0.157886,105,94
55514,0.157886,105,94
55516,0.157007,105,94
55517,0.157007,105,94
55518,0.157007,105,94
55519,0.157007,105,94
55520,0.157007,105,94
55521,0.157007,105,94
55522,0.157007,105,94
55523,0.157007,105,94
55524,0.157007,105,94
55525,0.157007,105,94
55526,0.157007,105,94
55527,0.157007,105,94
55528,0.157007,105,94
55529,0.157007,105,94
55530,0.157007,105,94
55531,0.157007,105,94
55538,0.156836,105,94
55539,0.156836,105,94
55540,0.156836,105,94
55541,0.156836,105,94
55542,0.156836,105,94
55543,0.156836,105,94
55544,0.156836,105,94
55545,0.156836,105,94
55546,0.156836,105,94
55547,0.156836,105,94
55548,0.156836,105,94
55549,0.156836,105,94
55550,0.156836,105,94
55551,0.156836,105,94
55552,0.156836,105,94
55553,0.156836,105,94
55554,0.156836,105,94
55555,0.156836,105,94
55556,0.156836,105,94
55558,0.155737,105,94
55563,0.155737,105,94
55564,0.155737,105,94
55565,0.155737,105,94
55566,0.155737,105,94
55567,0.155737,105,94
55568,0.155737,105,94
55569,0.155737,105,94
55570,0.155737,105,94
55571,0.155737,105,94
55572,0.155737,105,94
55573,0.155737,105,94
55574,0.155737,105,94
55575,0.155737,105,94
55576,0.155737,105,94
55577,0.155737,105,94
55579,0.155688,105,94
55580,0.155688,105,94
55581,0.155688,105,94
55582,0.155688,105,94
55583,0.155688,105,94
55588,0.155688,105,94
55589,0.155688,105,94
55590,0.155688,105,94
55591,0.155688,105,94
55592,0.155688,105,94
55593,0.155688,105,94
55594,0.155688,105,94
55595,0.155688,105,94
55596,0.155688,105,94
55597,0.155688,105,94
55598,0.155688,105,94
55600,0.15498,105,94
55601,0.15498,105,94
55602,0.15498,105,94
55603,0.15498,105,94
55604,0.15498,105,94
55605,0.15498,105,94
55606,0.15498,105,94
55607,0.15498,105,94
55613,0.15498,105,94
55614,0.15498,105,94
55615,0.15498,105,94
55616,0.15498,105,94
55617,0.15498,105,94
55618,0.15498,105,94
55619,0.15498,105,94
55621,0.153589,105,94
55622,0.153589,105,94
55623,0.153589,105,94
55624,0.153589,105,94
55625,0.153589,105,94
55626,0.153589,105,94
55627,0.153589,105,94
55628,0.153589,105,94
55629,0.153589,105,94
55630,0.153589,105,94
55631,0.153589,105,94
55632,0.153589,105,94
55633,0.153589,105,94
55638,0.153589,105,94
55639,0.153589,105,94
55640,0.153589,105,94
55642,0.154492,105,94
55643,0.154492,105,94
55644,0.154492,105,94
55645,0.154492,105,94
55646,0.154492,105,94
55647,0.154492,105,94
55648,0.154492,105,94
55649,0.154492,105,94
55650,0.154492,105,94
55651,0.154492,105,94
55652,0.154492,105,94
55653,0.154492,105,94
55654,0.154492,105,94
55655,0.154492,105,94
55656,0.154492,105,94
55657,0.154492,105,94
55658,0.154492,105,94
55663,0.156055,105,94
55664,0.156055,105,94
55665,0.156055,105,94
55666,0.156055,105,94
55667,0.156055,105,94
55668,0.156055,105,94
55669,0.156055,105,94
55670,0.156055,105,94
55671,0.156055,105,94
55672,0.156055,105,94
55673,0.156055,105,94
55674,0.156055,105,94
55675,0.156055,105,94
55676,0.156055,105,94
55677,0.156055,105,94
55678,0.156055,105,94
55679,0.156055,105,94
55680,0.156055,105,94
55681,0.156055,105,94
55683,0.156494,105,94
55688,0.156494,105,94
55689,0.156494,105,94
55690,0.156494,105,94
55691,0.156494,105,94
55692,0.156494,105,94
55693,0.156494,105,94
55694,0.156494,105,94
55695,0.156494,105,94
55696,0.156494,105,94
55697,0.156494,105,94
55698,0.156494,105,94
55699,0.156494,105,94
55700,0.156494,105,94
55701,0.156494,105,94
55702,0.156421,105,94
55703,0.156421,105,94
55704,0.156421,105,94
55705,0.156421,105,94
55706,0.156421,105,94
55712,0.156421,105,94
55713,0.156421,105,94
55714,0.156421,105,94
55715,0.156421,105,94
55716,0.156421,105,94
55717,0.156421,105,94
55718,0.156421,105,94
55719,0.156421,105,94
55720,0.156421,105,94
55721,0.156421,105,94
55722,0.156421,105,94
55723,0.154834,105,94
55724,0.154834,105,94
55725,0.154834,105,94
55726,0.154834,105,94
55727,0.154834,105,94
55728,0.154834,105,94
55729,0.154834,105,94
55730,0.154834,105,94
55731,0.154834,105,94
55738,0.154834,105,94
55739,0.154834,105,94
55740,0.154834,105,94
55741,0.154834,105,94
55742,0.154834,105,94
55744,0.155688,105,94
55745,0.155688,105,94
55746,0.155688,105,94
55747,0.155688,105,94
55748,0.155688,105,94
55749,0.155688,105,94
55750,0.155688,105,94
55751,0.155688,105,94
55752,0.155688,105,94
55753,0.155688,105,94
55754,0.155688,105,94
55755,0.155688,105,94
55756,0.155688,105,94
55757,0.155688,105,94
55758,0.155688,105,94
55763,0.155688,105,94
55765,0.157056,105,94
55766,0.157056,105,94
55767,0.157056,105,94
55768,0.157056,105,94
55769,0.157056,105,94
55770,0.157056,105,94
55771,0.157056,105,94
55772,0.157056,105,94
55773,0.157056,105,94
55774,0.157056,105,94
55775,0.157056,105,94
55776,0.157056,105,94
55777,0.157056,105,94
55778,0.157056,105,94
55779,0.157056,105,94
55780,0.157056,105,94
55781,0.157056,105,94
55782,0.157056,105,94
55789,0.158594,105,94
55790,0.158594,105,94
55791,0.158594,105,94
55792,0.158594,105,94
55793,0.158594,105,94
55794,0.158594,105,94
55795,0.158594,105,94
55796,0.158594,105,94
55797,0.158594,105,94
55798,0.158594,105,94
55799,0.158594,105,94
55800,0.158594,105,94
55801,0.158594,105,94
55802,0.158594,105,94
55803,0.158594,105,94
55804,0.158594,105,94
55805,0.158594,105,94
55807,0.159937,105,94
55808,0.159937,105,94
55809,0.159937,105,94
55814,0.159937,105,94
55815,0.159937,105,94
55816,0.159937,105,94
55817,0.159937,105,94
55818,0.159937,105,94
55819,0.159937,105,94
55820,0.159937,105,94
55821,0.159937,105,94
55822,0.159937,105,94
55823,0.159937,105,94
55824,0.159937,105,94
55825,0.159937,105,94
55826,0.159937,105,94
55828,0.161377,105,94
55829,0.161377,105,94
55830,0.161377,105,94
55831,0.161377,105,94
55832,0.161377,105,94
55833,0.161377,105,94
55834,0.161377,105,94
55839,0.161377,105,94
55840,0.161377,105,94
55841,0.161377,105,94
55842,0.161377,105,94
55843,0.161377,105,94
55844,0.161377,105,94
55845,0.161377,105,94
55846,0.161377,105,94
55847,0.161377,105,94
55849,0.162207,105,94
55850,0.162207,105,94
55851,0.162207,105,94
55852,0.162207,105,94
55853,0.162207,105,94
55854,0.162207,105,94
55855,0.162207,105,94
55856,0.162207,105,94
55857,0.162207,105,94
55858,0.162207,105,94
55864,0.162207,105,94
55865,0.162207,105,94
55866,0.162207,105,94
55867,0.162207,105,94
55868,0.162207,105,94
55870,0.163159,105,94
55871,0.163159,105,94
55872,0.163159,105,94
55873,0.163159,105,94
55874,0.163159,105,94
55875,0.163159,105,94
55876,0.163159,105,94
55877,0.163159,105,94
55878,0.163159,105,94
55879,0.163159,105,94
55880,0.163159,105,94
55881,0.163159,105,94
55882,0.163159,105,94
55883,0.163159,105,94
55884,0.163159,105,94
55889,0.163159,105,94
55891,0.163208,105,94
55892,0.163208,105,94
55893,0.163208,105,94
55894,0.163208,105,94
55895,0.163208,105,94
55896,0.163208,105,94
55897,0.163208,105,94
55898,0.163208,105,94
55899,0.163208,105,94
55900,0.163208,105,94
55901,0.163208,105,94
55902,0.163208,105,94
55903,0.163208,105,94
55904,0.163208,105,94
55905,0.163208,105,94
55906,0.163208,105,94
55907,0.163208,105,94
55908,0.163208,105,94
55909,0.163208,105,94
55914,0.164307,105,94
55915,0.164307,105,94
55916,0.164307,105,94
55917,0.164307,105,94
55918,0.164307,105,94
55919,0.164307,105,94
55920,0.164307,105,94
55921,0.164307,105,94
55922,0.164307,105,94
55923,0.164307,105,94
55924,0.164307,105,94
55925,0.164307,105,94
55926,0.164307,105,94
55927,0.164307,105,94
55928,0.164307,105,94
55929,0.164307,105,94
55930,0.165918,105,94
55931,0.165918,105,94
55932,0.165918,105,94
55939,0.165918,105,94
55940,0.165918,105,94
55941,0.165918,105,94
55942,0.165918,105,94
55943,0.165918,105,94
55944,0.165918,105,94
55945,0.165918,105,94
55946,0.165918,105,94
55947,0.165918,105,94
55948,0.165918,105,94
55949,0.165918,105,94
55950,0.16543,105,94
55951,0.16543,105,94
55952,0.16543,105,94
55953,0.16543,105,94
55954,0.16543,105,94
55955,0.16543,105,94
55956,0.16543,105,94
55957,0.16543,105,94
55958,0.16543,105,94
55964,0.16543,105,94
55965,0.16543,105,94
55966,0.16543,105,94
55967,0.16543,105,94
55968,0.16543,105,94
55969,0.16543,105,94
55970,0.165527,105,94
55971,0.165527,105,94
55972,0.165527,105,94
55973,0.165527,105,94
55974,0.165527,105,94
55975,0.165527,105,94
55976,0.165527,105,94
55977,0.165527,105,94
55978,0.165527,105,94
55979,0.165527,105,94
55980,0.165527,105,94
55981,0.165527,105,94
55982,0.165527,105,94
55983,0.165527,105,94
55988,0.165527,105,94
55989,0.165527,105,94
55990,0.165527,105,94
55991,0.165552,105,94
55992,0.165552,105,94
55993,0.165552,105,94
55994,0.165552,105,94
55995,0.165552,105,94
55996,0.165552,105,94
55997,0.165552,105,94
55998,0.165552,105,94
55999,0.165552,105,94
56000,0.165552,105,94
56001,0.165552,105,94
56002,0.165552,105,94
56003,0.165552,105,94
56004,0.165552,105,94
56005,0.165552,105,94
56006,0.165552,105,94
56007,0.165552,105,94
56013,0.164673,105,94
56014,0.164673,105,94
56015,0.164673,105,94
56016,0.164673,105,94
56017,0.164673,105,94
56018,0.164673,105,94
56019,0.164673,105,94
56020,0.164673,105,94
56021,0.164673,105,94
56022,0.164673,105,94
56023,0.164673,105,94
56024,0.164673,105,94
56025,0.164673,105,94
56026,0.164673,105,94
56027,0.164673,105,94
56028,0.164673,105,94
56029,0.164673,105,94
56030,0.164673,105,94
56031,0.164673,105,94
56039,0.16416,105,94
56040,0.16416,105,94
56041,0.16416,105,94
56042,0.16416,105,94
56043,0.16416,105,94
56044,0.16416,105,94
56045,0.16416,105,94
56046,0.16416,105,94
56047,0.16416,105,94
56048,0.16416,105,94
56049,0.16416,105,94
56050,0.16416,105,94
56051,0.16416,105,94
56052,0.16416,105,94
56054,0.163916,105,94
56055,0.163916,105,94
56056,0.163916,105,94
56057,0.163916,105,94
56058,0.163916,105,94
56059,0.163916,105,94
56065,0.163916,105,94
56066,0.163916,105,94
56067,0.163916,105,94
56068,0.163916,105,94
56069,0.163916,105,94
56070,0.163916,105,94
56071,0.163916,105,94
56072,0.163916,105,94
56073,0.163916,105,94
56075,0.162427,105,94
56076,0.162427,105,94
56077,0.162427,105,94
56078,0.162427,105,94
56079,0.162427,105,94
56080,0.162427,105,94
56081,0.162427,105,94
56082,0.162427,105,94
56083,0.162427,105,94
56084,0.162427,105,94
56085,0.162427,105,94
56090,0.162427,105,94
56091,0.162427,105,94
56092,0.162427,105,94
56093,0.162427,105,94
56094,0.162427,105,94
56096,0.162524,105,94
56097,0.162524,105,94
56098,0.162524,105,94
56099,0.162524,105,94
56100,0.162524,105,94
56101,0.162524,105,94
56102,0.162524,105,94
56103,0.162524,105,94
56104,0.162524,105,94
56105,0.162524,105,94
56106,0.162524,105,94
56107,0.162524,105,94
56108,0.162524,105,94
56109,0.162524,105,94
56115,0.162524,105,94
56117,0.162891,105,94
56118,0.162891,105,94
56119,0.162891,105,94
56120,0.162891,105,94
56121,0.162891,105,94
56122,0.162891,105,94
56123,0.162891,105,94
56124,0.162891,105,94
56125,0.162891,105,94
56126,0.162891,105,94
56127,0.162891,105,94
56128,0.162891,105,94
56129,0.162891,105,94
56130,0.162891,105,94
56131,0.162891,105,94
56132,0.162891,105,94
56133,0.162891,105,94
56134,0.162891,105,94
56135,0.162891,105,94
56140,0.163379,105,94
56141,0.163379,105,94
56142,0.163379,105,94
56143,0.163379,105,94
56144,0.163379,105,94
56145,0.163379,105,94
56146,0.163379,105,94
56147,0.163379,105,94
56148,0.163379,105,94
56149,0.163379,105,94
56150,0.163379,105,94
56151,0.163379,105,94
56152,0.163379,105,94
56153,0.163379,105,94
56154,0.163379,105,94
56155,0.163379,105,94
56156,0.163379,105,94
56158,0.162915,105,94
56159,0.162915,105,94
56160,0.162915,105,94
56165,0.162915,105,94
56166,0.162915,105,94
56167,0.162915,105,94
56168,0.162915,105,94
56169,0.162915,105,94
56170,0.162915,105,94
56171,0.162915,105,94
56172,0.162915,105,94
56173,0.162915,105,94
56174,0.162915,105,94
56175,0.162915,105,94
56176,0.162915,105,94
56177,0.162891,105,94
56178,0.162891,105,94
56179,0.162891,105,94
56180,0.162891,105,94
56181,0.162891,105,94
56182,0.162891,105,94
56183,0.162891,105,94
56189,0.162891,105,94
56190,0.162891,105,94
56191,0.162891,105,94
56192,0.162891,105,94
56193,0.162891,105,94
56194,0.162891,105,94
56195,0.162891,105,94
56196,0.162891,105,94
56197,0.160864,105,94
56198,0.160864,105,94
56199,0.160864,105,94
56200,0.160864,105,94
56201,0.160864,105,94
56202,0.160864,105,94
56203,0.160864,105,94
56204,0.160864,105,94
56205,0.160864,105,94
56206,0.160864,105,94
56207,0.160864,105,94
56208,0.160864,105,94
56213,0.160864,105,94
56214,0.160864,105,94
56215,0.160864,105,94
56216,0.160864,105,94
56217,0.160327,105,94
56218,0.160327,105,94
56219,0.160327,105,94
56220,0.160327,105,94
56221,0.160327,105,94
56222,0.160327,105,94
56223,0.160327,105,94
56224,0.160327,105,94
56225,0.160327,105,94
56226,0.160327,105,94
56227,0.160327,105,94
56228,0.160327,105,94
56229,0.160327,105,94
56230,0.160327,105,94
56231,0.160327,105,94
56232,0.160327,105,94
56237,0.160327,105,94
56238,0.159644,105,94
56239,0.159644,105,94
56240,0.159644,105,94
56241,0.159644,105,94
56242,0.159644,105,94
56243,0.159644,105,94
56244,0.159644,105,94
56245,0.159644,105,94
56246,0.159644,105,94
56247,0.159644,105,94
56248,0.159644,105,94
56249,0.159644,105,94
56250,0.159644,105,94
56251,0.159644,105,94
56252,0.159644,105,94
56253,0.159644,105,94
56254,0.159644,105,94
56255,0.159644,105,94
56262,0.157373,105,94
56263,0.157373,105,94
56264,0.157373,105,94
56265,0.157373,105,94
56266,0.157373,105,94
56267,0.157373,105,94
56268,0.157373,105,94
56269,0.157373,105,94
56270,0.157373,105,94
56271,0.157373,105,94
56272,0.157373,105,94
56273,0.157373,105,94
56274,0.157373,105,94
56275,0.157373,105,94
56276,0.157373,105,94
56277,0.157373,105,94
56278,0.157373,105,94
56280,0.157617,105,94
56281,0.157617,105,94
56282,0.157617,105,94
56287,0.157617,105,94
56288,0.157617,105,94
56289,0.157617,105,94
56290,0.157617,105,94
56291,0.157617,105,94
56292,0.157617,105,94
56293,0.157617,105,94
56294,0.157617,105,94
